mass_A
t		x		y
0.000000000E0	-2.622819716E-3	2.803488136E-1
3.332222222E-2	4.404281343E-3	2.784785137E-1
6.664444444E-2	1.322154724E-2	2.783449554E-1
9.996666667E-2	1.672174194E-2	2.765280789E-1
1.332888889E-1	2.548558452E-2	2.728676143E-1
1.666111111E-1	3.424942709E-2	2.692071496E-1
1.999333333E-1	4.483014618E-2	2.690468796E-1
2.332555556E-1	6.064780147E-2	2.652795683E-1
2.665777778E-1	7.112167390E-2	2.580654856E-1
2.999000000E-1	8.699275253E-2	2.578250806E-1
3.332222222E-1	1.028104078E-1	2.540577693E-1
3.665444444E-1	1.203380930E-1	2.467368400E-1
3.998666667E-1	1.361557483E-1	2.429695286E-1
4.331888889E-1	1.555003099E-1	2.391487940E-1
4.665111111E-1	1.765549014E-1	2.317744413E-1
4.998333333E-1	1.993729461E-1	2.243733770E-1
5.331555556E-1	2.274813504E-1	2.168921777E-1
5.664777778E-1	2.520628482E-1	2.094644017E-1
5.998000000E-1	2.766176345E-1	2.002731725E-1
6.331222222E-1	3.064093569E-1	1.874749020E-1
6.664444444E-1	3.362545026E-1	1.782035378E-1
6.997666667E-1	3.695197081E-1	1.618249376E-1
7.330888889E-1	4.028383369E-1	1.489732438E-1
7.664111111E-1	4.361569657E-1	1.361215499E-1
7.997333333E-1	4.729223658E-1	1.179260732E-1
8.330555556E-1	5.132680957E-1	1.032040796E-1
8.663777778E-1	5.571674435E-1	9.019211574E-2
8.997000000E-1	6.011202147E-1	8.070705828E-2
9.330222222E-1	6.485998923E-1	7.116857750E-2
9.663444444E-1	6.927129335E-1	7.226423912E-2
9.996666667E-1	7.367992630E-1	7.159644756E-2
1.032988889E0	7.792824093E-1	8.153608675E-2
1.066311111E0	8.165019077E-1	9.331931410E-2
1.099633333E0	8.520113762E-1	1.086561595E-1
1.132955556E0	8.857306800E-1	1.222562633E-1
1.166277778E0	9.176063955E-1	1.305927193E-1
1.199600000E0	9.459552047E-1	1.389825986E-1
1.232922222E0	9.760407554E-1	1.455823131E-1
1.266244444E0	1.002545976E0	1.487085445E-1
1.299566667E0	1.032524681E0	1.482544462E-1
1.332888889E0	1.060739931E0	1.478270597E-1
1.366211111E0	1.088848336E0	1.403458603E-1
1.399533333E0	1.120483646E0	1.328112377E-1
1.432855556E0	1.145038432E0	1.236200085E-1
1.466177778E0	1.181964103E0	1.160052509E-1
1.499500000E0	1.215282731E0	1.031535570E-1
1.532822222E0	1.254025278E0	9.903899412E-2
1.566044444E0	1.289214207E0	9.321440133E-2
1.599266667E0	1.329693495E0	8.730967356E-2
1.632688889E0	1.368436041E0	8.319511063E-2
