mass_A
t		x		y
3.332222222E-2	-1.343886513E-2	2.811794041E-1
6.654444444E-2	-1.100486569E-2	2.806173546E-1
1.998333333E-1	1.011047961E-2	2.766938146E-1
2.331555556E-1	1.886606584E-2	2.746297031E-1
2.664777778E-1	2.945442648E-2	2.722108365E-1
2.998000000E-1	4.164710529E-2	2.695895674E-1
3.331222222E-1	5.460949445E-2	2.666766487E-1
3.664444444E-1	6.848800886E-2	2.634895605E-1
3.997666667E-1	8.399023331E-2	2.598951751E-1
4.330888889E-1	1.007171741E-1	2.558699780E-1
4.664111111E-1	1.186466130E-1	2.514079257E-1
4.997333333E-1	1.377440768E-1	2.463972095E-1
5.330555556E-1	1.579864198E-1	2.409020784E-1
5.663777778E-1	1.749558928E-1	2.363235094E-1
5.997000000E-1	1.749631195E-1	2.363279636E-1
6.330222222E-1	1.749558928E-1	2.363235094E-1
6.663444444E-1	2.007835312E-1	2.281958034E-1
6.996666667E-1	2.814886429E-1	2.049243830E-1
7.329888889E-1	3.106449744E-1	1.948318067E-1
7.663111111E-1	3.410876480E-1	1.834967814E-1
7.996333333E-1	3.655934455E-1	1.701610646E-1
8.329555556E-1	4.037209560E-1	1.522187067E-1
8.662777778E-1	4.440912613E-1	1.387619383E-1
8.996000000E-1	4.810973745E-1	1.219409777E-1
9.329222222E-1	5.237104745E-1	1.084842093E-1
9.662444444E-1	5.663235745E-1	9.390604352E-2
9.995666667E-1	6.100580719E-1	8.605626194E-2
1.032888889E0	6.571567614E-1	8.381346720E-2
1.066211111E0	7.042554509E-1	7.932787773E-2
1.099533333E0	7.502327430E-1	8.381346720E-2
1.132855556E0	7.872388562E-1	9.054185141E-2
1.166177778E0	8.298519562E-1	1.062414146E-1
1.199500000E0	8.657366720E-1	1.253051698E-1
1.232822222E0	8.993785930E-1	1.353977462E-1
1.266144444E0	9.330205141E-1	1.488545146E-1
1.299466667E0	9.632982431E-1	1.589470909E-1
1.332788889E0	9.924545746E-1	1.623112830E-1
1.366111111E0	1.024975098E0	1.645540778E-1
1.399433333E0	1.055252827E0	1.623112830E-1
1.432755556E0	1.086651954E0	1.600684883E-1
1.466077778E0	1.116929683E0	1.510973093E-1
1.499400000E0	1.148328809E0	1.421261304E-1
1.532722222E0	1.185334922E0	1.331549514E-1
1.566044444E0	1.218976843E0	1.219409777E-1
1.599366667E0	1.258225751E0	1.152125935E-1
1.632688889E0	1.294110467E0	1.129697988E-1
1.666011111E0	1.335602169E0	1.084842093E-1
1.699333333E0	1.377093872E0	1.039986198E-1
