mass_A
t		x		y
3.332222222E-2	-9.852154293E-3	2.762806062E-1
6.664444444E-2	-8.730675935E-3	2.785188769E-1
9.996666667E-2	-5.372801314E-3	2.773964613E-1
1.332888889E-1	-5.372801314E-3	2.773964613E-1
1.666111111E-1	2.242811938E-4	2.762721713E-1
1.999333333E-1	2.462551872E-3	2.751506930E-1
2.332555556E-1	8.057759965E-3	2.717871951E-1
2.665777778E-1	1.813419545E-2	2.717787602E-1
2.999000000E-1	2.484994470E-2	2.695339291E-1
3.332222222E-1	3.492638018E-2	2.695254942E-1
3.665444444E-1	4.723733752E-2	2.639171652E-1
3.998666667E-1	5.955204368E-2	2.627872520E-1
4.331888889E-1	7.074527149E-2	2.594190681E-1
4.665111111E-1	8.641597786E-2	2.549275314E-1
4.998333333E-1	1.020866842E-1	2.504359948E-1
5.331555556E-1	1.199975357E-1	2.470621876E-1
5.664777778E-1	1.379074500E-1	2.425687765E-1
5.998000000E-1	1.580565721E-1	2.380734910E-1
6.331222222E-1	1.804439649E-1	2.324567272E-1
6.664444444E-1	1.994716087E-1	2.257231710E-1
6.997666667E-1	2.229776683E-1	2.189858660E-1
7.330888889E-1	2.509602692E-1	2.100056043E-1
7.664111111E-1	2.789419329E-1	1.999057386E-1
7.997333333E-1	3.080441378E-1	1.909245397E-1
8.330555556E-1	3.393836761E-1	1.797022584E-1
8.663777778E-1	3.740792146E-1	1.651183537E-1
8.997000000E-1	4.076551492E-1	1.505353863E-1
9.330222222E-1	4.412320210E-1	1.370720227E-1
9.663444444E-1	4.792863714E-1	1.224853064E-1
9.996666667E-1	5.195808668E-1	1.090163197E-1
1.032988889E0	5.643528409E-1	9.442398011E-2
1.066311111E0	6.046492107E-1	8.319420121E-2
1.099633333E0	6.539070982E-1	7.755494438E-2
1.132955556E0	6.998099226E-1	7.639691494E-2
1.166277778E0	7.457164959E-1	7.971730127E-2
1.199600000E0	7.882661318E-1	8.527970711E-2
1.232922222E0	8.285849946E-1	1.009204229E-1
1.266244444E0	8.655450457E-1	1.165639502E-1
1.299566667E0	9.047424302E-1	1.299663953E-1
1.332888889E0	9.383417949E-1	1.433735264E-1
1.366211111E0	9.696953914E-1	1.489453043E-1
1.399533333E0	9.999331327E-1	1.589964352E-1
1.432855556E0	1.033522188E0	1.600879229E-1
1.466177778E0	1.064870161E0	1.589420772E-1
1.499500000E0	1.098452656E0	1.521963373E-1
1.532822222E0	1.136511693E0	1.432076407E-1
1.566144444E0	1.167850294E0	1.308657555E-1
1.599466667E0	1.205908393E0	1.207574550E-1
1.632788889E0	1.245089845E0	1.151266330E-1
1.666111111E0	1.284271297E0	1.094958110E-1
1.699433333E0	1.326809686E0	1.016229696E-1
1.732755556E0	1.365992076E0	9.711175154E-2
