mass_A
t		x		y
0.000000000E0	-8.926733233E-3	2.736148681E-1
3.332222222E-2	-4.455523068E-3	2.735846572E-1
6.664444444E-2	6.722502343E-3	2.735091300E-1
9.996666667E-2	6.722502343E-3	2.735091300E-1
1.332888889E-1	2.013613284E-2	2.734184974E-1
1.665111111E-1	2.681273720E-2	2.689019709E-1
1.997333333E-1	3.799076262E-2	2.688264437E-1
2.331555556E-1	4.466736698E-2	2.643099172E-1
2.664777778E-1	6.028639168E-2	2.597329690E-1
2.998000000E-1	7.590541638E-2	2.551560207E-1
3.331222222E-1	9.155465195E-2	2.550502826E-1
3.664444444E-1	1.071887821E-1	2.527089395E-1
3.997666667E-1	1.250283064E-1	2.458812807E-1
4.330888889E-1	1.518253565E-1	2.412288053E-1
4.664111111E-1	1.718853805E-1	2.321504360E-1
4.997333333E-1	1.919454045E-1	2.230720667E-1
5.330555556E-1	2.165370604E-1	2.229059069E-1
5.663777778E-1	2.388326895E-1	2.138124321E-1
5.997000000E-1	2.700707389E-1	2.046585356E-1
6.330222222E-1	3.012785774E-1	1.910334290E-1
6.663444444E-1	3.257796006E-1	1.774536387E-1
6.996666667E-1	3.592532551E-1	1.682846367E-1
7.329888889E-1	3.949625147E-1	1.591005294E-1
7.663111111E-1	4.283606420E-1	1.387535020E-1
7.996333333E-1	4.662601903E-1	1.228474740E-1
8.329555556E-1	5.108816593E-1	1.091317347E-1
8.662777778E-1	5.510319181E-1	9.544620629E-2
8.996000000E-1	5.956231763E-1	7.725925684E-2
9.329222222E-1	6.380996728E-1	7.697225348E-2
9.662444444E-1	6.872527737E-1	7.216872364E-2
9.995666667E-1	7.342004805E-1	7.185150941E-2
1.032888889E0	7.722359778E-1	7.606592710E-2
1.066211111E0	8.126128182E-1	9.591447492E-2
1.099533333E0	8.551497365E-1	1.045698919E-1
1.132855556E0	8.888046563E-1	1.222281510E-1
1.166177778E0	9.157225499E-1	1.354605162E-1
1.199500000E0	9.470663374E-1	1.419558553E-1
1.232822222E0	9.784252303E-1	1.506867994E-1
1.266144444E0	1.005267597E0	1.527411392E-1
1.299466667E0	1.036566068E0	1.525296631E-1
1.332788889E0	1.063393329E0	1.523483978E-1
1.366111111E0	1.094646484E0	1.454301064E-1
1.399433333E0	1.125884533E0	1.362762099E-1
1.432755556E0	1.154886977E0	1.271374189E-1
1.466077778E0	1.190596237E0	1.179533115E-1
1.499400000E0	1.228571312E0	1.132253089E-1
1.532722222E0	1.259809362E0	1.040714124E-1
1.566044444E0	1.300020042E0	9.932830430E-2
1.599366667E0	1.342466328E0	9.457009078E-2
1.632688889E0	1.380441404E0	8.984208814E-2
