mass_A
t		x		y
6.664444444E-2	-6.091765780E-4	2.743617477E-1
9.996666667E-2	-6.645033919E-4	2.703888810E-1
1.332888889E-1	7.364220335E-3	2.762375275E-1
1.666111111E-1	1.522696362E-2	2.701675737E-1
1.999333333E-1	1.522696362E-2	2.701675737E-1
2.332555556E-1	2.711790047E-2	2.680151599E-1
2.665777778E-1	3.106310382E-2	2.659733997E-1
2.999000000E-1	4.494047405E-2	2.637933225E-1
3.332222222E-1	5.089977418E-2	2.637103323E-1
3.665444444E-1	6.273538422E-2	2.575850517E-1
3.998666667E-1	7.862685123E-2	2.573637445E-1
4.331888889E-1	9.242123124E-2	2.492243671E-1
4.665111111E-1	1.082850348E-1	2.470166265E-1
4.998333333E-1	1.300528118E-1	2.407530289E-1
5.331555556E-1	1.459166154E-1	2.385452882E-1
5.664777778E-1	1.656702955E-1	2.303229207E-1
5.998000000E-1	1.854516391E-1	2.240869865E-1
6.331222222E-1	2.132063795E-1	2.197268320E-1
6.664444444E-1	2.349464930E-1	2.114768010E-1
6.997666667E-1	2.646046766E-1	2.011296830E-1
7.330888889E-1	2.883035601E-1	1.908655553E-1
7.664111111E-1	3.159476470E-1	1.785596673E-1
7.997333333E-1	3.515651307E-1	1.681295591E-1
8.330555556E-1	3.870996242E-1	1.517401508E-1
8.663777778E-1	4.167024810E-1	1.374201660E-1
8.997000000E-1	4.542234079E-1	1.210030943E-1
9.330222222E-1	4.937860950E-1	1.085312259E-1
9.663444444E-1	5.333211187E-1	9.407292411E-2
9.996666667E-1	5.768290091E-1	7.955929552E-2
1.032988889E0	6.243927565E-1	7.094964025E-2
1.066311111E0	6.680113006E-1	6.438174517E-2
1.099633333E0	7.196862318E-1	6.564892996E-2
1.132955556E0	7.555526862E-1	7.309672214E-2
1.166277778E0	8.033377409E-1	8.037853388E-2
1.199600000E0	8.433430425E-1	9.968959951E-2
1.232922222E0	8.813065839E-1	1.150554618E-1
1.266244444E0	9.072961982E-1	1.266144378E-1
1.299566667E0	9.411762193E-1	1.340898934E-1
1.332888889E0	9.751115671E-1	1.455382157E-1
1.366111111E0	9.989487676E-1	1.452062548E-1
1.399333333E0	1.030731702E0	1.447636403E-1
1.432755556E0	1.062486972E0	1.423345924E-1
1.466077778E0	1.090241713E0	1.379744380E-1
1.499400000E0	1.127873293E0	1.295030997E-1
1.532722222E0	1.155517380E0	1.171972118E-1
1.566044444E0	1.191134864E0	1.067671036E-1
1.599366667E0	1.230752878E0	9.826810192E-2
1.632688889E0	1.268439785E0	9.376963043E-2
1.666011111E0	1.310071896E0	8.722939876E-2
1.699333333E0	1.349745236E0	8.270326386E-2
1.732655556E0	1.389446241E0	8.016356235E-2
